date,time,x,y,z
20-11-2021 00:00,20:58:27,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:27,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:27,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:28,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:28,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:28,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:28,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:28,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:28,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:28,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:28,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:29,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:29,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:29,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:29,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:29,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:29,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:29,0.3136,-2.5088,-9.7216
20-11-2021 00:00,20:58:29,0.3136,-2.5088,-9.7216
20-11-2021 00:00,20:58:30,0.3136,-2.5088,-9.7216
20-11-2021 00:00,20:58:30,0.3136,-2.5088,-9.7216
20-11-2021 00:00,20:58:30,0,-2.5088,-10.192
20-11-2021 00:00,20:58:30,0,-2.5088,-10.192
20-11-2021 00:00,20:58:30,0,-2.5088,-10.192
20-11-2021 00:00,20:58:30,0,-2.5088,-10.192
20-11-2021 00:00,20:58:30,0,-2.5088,-10.192
20-11-2021 00:00,20:58:30,0,-2.5088,-10.192
20-11-2021 00:00,20:58:30,0,-2.5088,-10.192
20-11-2021 00:00,20:58:31,0,-2.5088,-10.192
20-11-2021 00:00,20:58:31,0,-2.5088,-10.192
20-11-2021 00:00,20:58:31,0,-2.5088,-10.192
20-11-2021 00:00,20:58:31,0,-2.5088,-10.192
20-11-2021 00:00,20:58:31,0,-2.5088,-10.192
20-11-2021 00:00,20:58:31,0,-2.5088,-10.192
20-11-2021 00:00,20:58:31,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:31,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:32,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:32,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:32,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:32,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:32,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:32,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:32,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:32,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:33,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:33,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:33,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:33,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:33,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:33,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:33,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:33,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:33,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:34,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:34,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:34,0.3136,-2.6656,-9.7216
20-11-2021 00:00,20:58:34,0.3136,-2.6656,-9.7216
20-11-2021 00:00,20:58:34,0.3136,-2.6656,-9.7216
20-11-2021 00:00,20:58:34,0.3136,-2.6656,-9.7216
20-11-2021 00:00,20:58:34,0.3136,-2.6656,-9.7216
20-11-2021 00:00,20:58:34,0.3136,-2.6656,-9.7216
