2021-12-14 14:33:54.277235,0.3136,0.1568,9.7216
2021-12-14 14:33:54.397115,0.3136,0.1568,9.7216
2021-12-14 14:33:54.511843,0.3136,0.1568,9.7216
2021-12-14 14:33:54.628920,0.3136,0.1568,9.7216
2021-12-14 14:33:54.751062,0.3136,0.1568,9.7216
2021-12-14 14:33:54.873218,0.3136,0.1568,10.0352
2021-12-14 14:33:54.996867,0.3136,0.1568,10.0352
2021-12-14 14:33:55.115947,0.3136,0.1568,10.0352
2021-12-14 14:33:55.230867,0.3136,0.1568,10.0352
2021-12-14 14:33:55.353247,0.3136,0.1568,10.0352
2021-12-14 14:33:55.476123,0.3136,0.1568,10.0352
2021-12-14 14:33:55.599177,0.3136,0.1568,10.0352
2021-12-14 14:33:55.715970,0.3136,0.1568,10.0352
2021-12-14 14:33:55.834966,0.3136,0.1568,10.0352
2021-12-14 14:33:55.954150,0.3136,0.1568,10.0352
2021-12-14 14:33:56.073145,0.3136,0.1568,10.0352
2021-12-14 14:33:56.190996,0.3136,0.1568,10.0352
2021-12-14 14:33:56.310087,0.3136,0.0,9.8784
2021-12-14 14:33:56.433073,0.3136,0.0,9.8784
2021-12-14 14:33:56.549150,0.3136,0.0,9.8784
2021-12-14 14:33:56.668123,0.3136,0.0,9.8784
2021-12-14 14:33:56.793020,0.3136,0.1568,9.8784
2021-12-14 14:33:56.917026,0.3136,0.1568,9.8784
2021-12-14 14:33:57.038974,0.3136,0.1568,9.8784
2021-12-14 14:33:57.164020,0.3136,0.1568,9.8784
2021-12-14 14:33:57.285113,0.3136,0.1568,9.8784
2021-12-14 14:33:57.408043,0.3136,0.1568,9.8784
2021-12-14 14:33:57.518153,0.3136,0.1568,9.8784
2021-12-14 14:33:57.637977,0.3136,0.1568,9.8784
2021-12-14 14:33:57.760028,0.3136,0.1568,9.8784
2021-12-14 14:33:57.879009,0.3136,0.1568,9.8784
2021-12-14 14:33:58.001234,0.3136,0.1568,9.8784
2021-12-14 14:33:58.112123,0.3136,0.1568,9.8784
2021-12-14 14:33:58.227906,0.3136,0.1568,9.8784
2021-12-14 14:33:58.350059,0.3136,0.1568,9.7216
2021-12-14 14:33:58.468113,0.3136,0.1568,9.7216
2021-12-14 14:33:58.585154,0.3136,0.1568,9.7216
2021-12-14 14:33:58.706988,0.3136,0.1568,9.7216
2021-12-14 14:33:58.822946,0.1568,0.0,9.7216
2021-12-14 14:33:58.940135,0.1568,0.0,9.7216
2021-12-14 14:33:59.063191,0.1568,0.0,9.7216
2021-12-14 14:33:59.185959,0.1568,0.0,9.7216
2021-12-14 14:33:59.303913,0.1568,0.0,9.7216
2021-12-14 14:33:59.428133,0.1568,0.0,9.7216
2021-12-14 14:33:59.550212,0.1568,0.0,9.7216
2021-12-14 14:33:59.668133,0.1568,0.0,9.7216
2021-12-14 14:33:59.791955,0.1568,0.0,9.7216
2021-12-14 14:33:59.910979,0.1568,0.0,9.7216
2021-12-14 14:34:00.032073,0.1568,0.0,9.7216
2021-12-14 14:34:00.153239,0.1568,0.0,9.7216
2021-12-14 14:34:00.277165,-0.4704,0.1568,10.192
2021-12-14 14:34:00.398957,-0.4704,0.1568,10.192
2021-12-14 14:34:00.522986,-0.4704,0.1568,10.192
2021-12-14 14:34:00.645118,-0.4704,0.1568,10.192
