26-11-2021,16:11:13,13.328,-1.4112,9.0944
26-11-2021,16:11:13,13.328,-1.4112,9.0944
26-11-2021,16:11:13,13.328,-1.4112,9.0944
26-11-2021,16:11:13,13.328,-1.4112,9.0944
26-11-2021,16:11:13,13.328,-1.4112,9.0944
26-11-2021,16:11:13,13.328,-1.4112,9.0944
26-11-2021,16:11:14,9.5648,-7.3696,17.0912
26-11-2021,16:11:14,9.5648,-7.3696,17.0912
26-11-2021,16:11:14,9.5648,-7.3696,17.0912
26-11-2021,16:11:14,9.5648,-7.3696,17.0912
26-11-2021,16:11:14,-8.624,-3.2928,-5.0176
26-11-2021,16:11:14,-8.624,-3.2928,-5.0176
26-11-2021,16:11:14,-8.624,-3.2928,-5.0176
26-11-2021,16:11:14,-8.624,-3.2928,-5.0176
26-11-2021,16:11:15,-8.624,-3.2928,-5.0176
26-11-2021,16:11:15,-8.624,-3.2928,-5.0176
26-11-2021,16:11:15,-8.624,-3.2928,-5.0176
26-11-2021,16:11:15,-8.624,-3.2928,-5.0176
26-11-2021,16:11:15,-8.624,-3.2928,-5.0176
26-11-2021,16:11:15,-8.624,-3.2928,-5.0176
26-11-2021,16:11:15,-8.624,-3.2928,-5.0176
26-11-2021,16:11:15,-8.624,-3.2928,-5.0176
26-11-2021,16:11:15,-8.624,-3.2928,-5.0176
26-11-2021,16:11:16,7.2128,-3.2928,2.1952
26-11-2021,16:11:16,7.2128,-3.2928,2.1952
26-11-2021,16:11:16,7.2128,-3.2928,2.1952
26-11-2021,16:11:16,7.2128,-3.2928,2.1952
26-11-2021,16:11:16,9.5648,-2.9792,13.7984
26-11-2021,16:11:16,9.5648,-2.9792,13.7984
26-11-2021,16:11:16,9.5648,-2.9792,13.7984
26-11-2021,16:11:16,9.5648,-2.9792,13.7984
26-11-2021,16:11:17,9.5648,-2.9792,13.7984
26-11-2021,16:11:17,9.5648,-2.9792,13.7984
26-11-2021,16:11:17,9.5648,-2.9792,13.7984
26-11-2021,16:11:17,9.5648,-2.9792,13.7984
26-11-2021,16:11:17,9.5648,-2.9792,13.7984
26-11-2021,16:11:17,9.5648,-2.9792,13.7984
26-11-2021,16:11:17,9.5648,-2.9792,13.7984
26-11-2021,16:11:17,9.5648,-2.9792,13.7984
26-11-2021,16:11:17,9.5648,-2.9792,13.7984
26-11-2021,16:11:18,1.4112,0.1568,-0.1568
26-11-2021,16:11:18,1.4112,0.1568,-0.1568
26-11-2021,16:11:18,1.4112,0.1568,-0.1568
26-11-2021,16:11:18,1.4112,0.1568,-0.1568
26-11-2021,16:11:18,1.568,0.1568,-1.2544
26-11-2021,16:11:18,1.568,0.1568,-1.2544
26-11-2021,16:11:18,1.568,0.1568,-1.2544
26-11-2021,16:11:18,1.568,0.1568,-1.2544
26-11-2021,16:11:19,1.568,0.1568,-1.2544
26-11-2021,16:11:19,1.568,0.1568,-1.2544
26-11-2021,16:11:19,1.568,0.1568,-1.2544
26-11-2021,16:11:19,1.568,0.1568,-1.2544
26-11-2021,16:11:19,1.568,0.1568,-1.2544
26-11-2021,16:11:19,1.568,0.1568,-1.2544
26-11-2021,16:11:19,1.568,0.1568,-1.2544
26-11-2021,16:11:19,1.568,0.1568,-1.2544
26-11-2021,16:11:20,11.1328,-5.3312,8.4672
26-11-2021,16:11:20,11.1328,-5.3312,8.4672
26-11-2021,16:11:20,11.1328,-5.3312,8.4672
26-11-2021,16:11:20,11.1328,-5.3312,8.4672
26-11-2021,16:11:20,-1.0976,1.8816,0
26-11-2021,16:11:20,-1.0976,1.8816,0
26-11-2021,16:11:20,-1.0976,1.8816,0
26-11-2021,16:11:20,-1.0976,1.8816,0
26-11-2021,16:11:21,-1.0976,1.8816,0
26-11-2021,16:11:21,-1.0976,1.8816,0
26-11-2021,16:11:21,-1.0976,1.8816,0
26-11-2021,16:11:21,-1.0976,1.8816,0
26-11-2021,16:11:21,-1.0976,1.8816,0
26-11-2021,16:11:21,-1.0976,1.8816,0
26-11-2021,16:11:21,-1.0976,1.8816,0
26-11-2021,16:11:21,-1.0976,1.8816,0
26-11-2021,16:11:21,-1.0976,1.8816,0
26-11-2021,16:11:22,-10.5056,-2.1952,-7.056
26-11-2021,16:11:22,-10.5056,-2.1952,-7.056
26-11-2021,16:11:22,-10.5056,-2.1952,-7.056
26-11-2021,16:11:22,-10.5056,-2.1952,-7.056
26-11-2021,16:11:22,10.976,-2.6656,8.1536
26-11-2021,16:11:22,10.976,-2.6656,8.1536
26-11-2021,16:11:22,10.976,-2.6656,8.1536
26-11-2021,16:11:22,10.976,-2.6656,8.1536
26-11-2021,16:11:23,10.976,-2.6656,8.1536
26-11-2021,16:11:23,10.976,-2.6656,8.1536
26-11-2021,16:11:23,10.976,-2.6656,8.1536
26-11-2021,16:11:23,10.976,-2.6656,8.1536
26-11-2021,16:11:23,10.976,-2.6656,8.1536
26-11-2021,16:11:23,10.976,-2.6656,8.1536
26-11-2021,16:11:23,10.976,-2.6656,8.1536
26-11-2021,16:11:23,10.976,-2.6656,8.1536
26-11-2021,16:11:24,10.976,-2.6656,8.1536
26-11-2021,16:11:24,18.1888,-9.2512,7.9968
26-11-2021,16:11:24,18.1888,-9.2512,7.9968
26-11-2021,16:11:24,18.1888,-9.2512,7.9968
26-11-2021,16:11:24,18.1888,-9.2512,7.9968
26-11-2021,16:11:24,-6.4288,0.9408,-4.3904
26-11-2021,16:11:24,-6.4288,0.9408,-4.3904
26-11-2021,16:11:24,-6.4288,0.9408,-4.3904
