26-11-2021,11:12.9,13.328,-1.4112,9.0944
26-11-2021,11:13.0,13.328,-1.4112,9.0944
26-11-2021,11:13.1,13.328,-1.4112,9.0944
26-11-2021,11:13.2,13.328,-1.4112,9.0944
26-11-2021,11:13.4,13.328,-1.4112,9.0944
26-11-2021,11:13.5,13.328,-1.4112,9.0944
26-11-2021,11:13.6,9.5648,-7.3696,17.0912
26-11-2021,11:13.7,9.5648,-7.3696,17.0912
26-11-2021,11:13.8,9.5648,-7.3696,17.0912
26-11-2021,11:14.0,9.5648,-7.3696,17.0912
26-11-2021,11:14.1,-8.624,-3.2928,-5.0176
26-11-2021,11:14.2,-8.624,-3.2928,-5.0176
26-11-2021,11:14.3,-8.624,-3.2928,-5.0176
26-11-2021,11:14.4,-8.624,-3.2928,-5.0176
26-11-2021,11:14.5,-8.624,-3.2928,-5.0176
26-11-2021,11:14.7,-8.624,-3.2928,-5.0176
26-11-2021,11:14.8,-8.624,-3.2928,-5.0176
26-11-2021,11:14.9,-8.624,-3.2928,-5.0176
26-11-2021,11:15.0,-8.624,-3.2928,-5.0176
26-11-2021,11:15.1,-8.624,-3.2928,-5.0176
26-11-2021,11:15.2,-8.624,-3.2928,-5.0176
26-11-2021,11:15.4,-8.624,-3.2928,-5.0176
26-11-2021,11:15.5,-8.624,-3.2928,-5.0176
26-11-2021,11:15.6,7.2128,-3.2928,2.1952
26-11-2021,11:15.7,7.2128,-3.2928,2.1952
26-11-2021,11:15.8,7.2128,-3.2928,2.1952
26-11-2021,11:15.9,7.2128,-3.2928,2.1952
26-11-2021,11:16.1,9.5648,-2.9792,13.7984
26-11-2021,11:16.2,9.5648,-2.9792,13.7984
26-11-2021,11:16.3,9.5648,-2.9792,13.7984
26-11-2021,11:16.4,9.5648,-2.9792,13.7984
26-11-2021,11:16.5,9.5648,-2.9792,13.7984
26-11-2021,11:16.7,9.5648,-2.9792,13.7984
26-11-2021,11:16.8,9.5648,-2.9792,13.7984
26-11-2021,11:16.9,9.5648,-2.9792,13.7984
26-11-2021,11:17.0,9.5648,-2.9792,13.7984
26-11-2021,11:17.1,9.5648,-2.9792,13.7984
26-11-2021,11:17.2,9.5648,-2.9792,13.7984
26-11-2021,11:17.4,9.5648,-2.9792,13.7984
26-11-2021,11:17.5,9.5648,-2.9792,13.7984
26-11-2021,11:17.6,1.4112,0.1568,-0.1568
26-11-2021,11:17.7,1.4112,0.1568,-0.1568
26-11-2021,11:17.8,1.4112,0.1568,-0.1568
26-11-2021,11:17.9,1.4112,0.1568,-0.1568
26-11-2021,11:18.1,1.568,0.1568,-1.2544
26-11-2021,11:18.2,1.568,0.1568,-1.2544
26-11-2021,11:18.3,1.568,0.1568,-1.2544
26-11-2021,11:18.4,1.568,0.1568,-1.2544
26-11-2021,11:18.5,1.568,0.1568,-1.2544
26-11-2021,11:18.7,1.568,0.1568,-1.2544
26-11-2021,11:18.8,1.568,0.1568,-1.2544
26-11-2021,11:18.9,1.568,0.1568,-1.2544
26-11-2021,11:19.0,1.568,0.1568,-1.2544
26-11-2021,11:19.1,1.568,0.1568,-1.2544
26-11-2021,11:19.3,1.568,0.1568,-1.2544
26-11-2021,11:19.5,1.568,0.1568,-1.2544
26-11-2021,11:19.6,11.1328,-5.3312,8.4672
26-11-2021,11:19.7,11.1328,-5.3312,8.4672
26-11-2021,11:19.8,11.1328,-5.3312,8.4672
26-11-2021,11:19.9,11.1328,-5.3312,8.4672
26-11-2021,11:20.1,-1.0976,1.8816,0
26-11-2021,11:20.2,-1.0976,1.8816,0
26-11-2021,11:20.3,-1.0976,1.8816,0
26-11-2021,11:20.4,-1.0976,1.8816,0
26-11-2021,11:20.5,-1.0976,1.8816,0
26-11-2021,11:20.7,-1.0976,1.8816,0
26-11-2021,11:20.8,-1.0976,1.8816,0
26-11-2021,11:20.9,-1.0976,1.8816,0
26-11-2021,11:21.0,-1.0976,1.8816,0
26-11-2021,11:21.1,-1.0976,1.8816,0
26-11-2021,11:21.2,-1.0976,1.8816,0
26-11-2021,11:21.4,-1.0976,1.8816,0
26-11-2021,11:21.5,-1.0976,1.8816,0
26-11-2021,11:21.6,-10.5056,-2.1952,-7.056
26-11-2021,11:21.7,-10.5056,-2.1952,-7.056
26-11-2021,11:21.8,-10.5056,-2.1952,-7.056
26-11-2021,11:22.0,-10.5056,-2.1952,-7.056
26-11-2021,11:22.1,10.976,-2.6656,8.1536
26-11-2021,11:22.2,10.976,-2.6656,8.1536
26-11-2021,11:22.3,10.976,-2.6656,8.1536
26-11-2021,11:22.4,10.976,-2.6656,8.1536
26-11-2021,11:22.6,10.976,-2.6656,8.1536
26-11-2021,11:22.7,10.976,-2.6656,8.1536
26-11-2021,11:22.8,10.976,-2.6656,8.1536
26-11-2021,11:22.9,10.976,-2.6656,8.1536
26-11-2021,11:23.0,10.976,-2.6656,8.1536
26-11-2021,11:23.1,10.976,-2.6656,8.1536
26-11-2021,11:23.3,10.976,-2.6656,8.1536
26-11-2021,11:23.4,10.976,-2.6656,8.1536
26-11-2021,11:23.5,10.976,-2.6656,8.1536
26-11-2021,11:23.6,18.1888,-9.2512,7.9968
26-11-2021,11:23.7,18.1888,-9.2512,7.9968
26-11-2021,11:23.8,18.1888,-9.2512,7.9968
26-11-2021,11:24.0,18.1888,-9.2512,7.9968
26-11-2021,11:24.1,-6.4288,0.9408,-4.3904
26-11-2021,11:24.2,-6.4288,0.9408,-4.3904
26-11-2021,11:24.3,-6.4288,0.9408,-4.3904
26-11-2021,11:24.4,-6.4288,0.9408,-4.3904
26-11-2021,11:24.6,-6.4288,0.9408,-4.3904
26-11-2021,11:24.7,-6.4288,0.9408,-4.3904
26-11-2021,11:24.8,-6.4288,0.9408,-4.3904
26-11-2021,11:24.9,-6.4288,0.9408,-4.3904
26-11-2021,11:25.0,-6.4288,0.9408,-4.3904
26-11-2021,11:25.2,-6.4288,0.9408,-4.3904
26-11-2021,11:25.3,-6.4288,0.9408,-4.3904
26-11-2021,11:25.4,-6.4288,0.9408,-4.3904
26-11-2021,11:25.5,-6.4288,0.9408,-4.3904
26-11-2021,11:25.6,-6.7424,-0.3136,-4.704
26-11-2021,11:25.9,-6.7424,-0.3136,-4.704
26-11-2021,11:26.0,-6.7424,-0.3136,-4.704
26-11-2021,11:26.1,12.544,-8.9376,10.976
26-11-2021,11:26.2,12.544,-8.9376,10.976
26-11-2021,11:26.4,12.544,-8.9376,10.976
26-11-2021,11:26.5,12.544,-8.9376,10.976
26-11-2021,11:26.6,12.544,-8.9376,10.976
26-11-2021,11:26.7,12.544,-8.9376,10.976
26-11-2021,11:26.8,12.544,-8.9376,10.976
26-11-2021,11:27.0,12.544,-8.9376,10.976
26-11-2021,11:27.1,12.544,-8.9376,10.976
26-11-2021,11:27.2,12.544,-8.9376,10.976
26-11-2021,11:27.3,12.544,-8.9376,10.976
26-11-2021,11:27.4,12.544,-8.9376,10.976
26-11-2021,11:27.5,12.544,-8.9376,10.976
26-11-2021,11:27.7,8.624,-2.0384,9.2512
26-11-2021,11:27.8,8.624,-2.0384,9.2512
26-11-2021,11:27.9,8.624,-2.0384,9.2512
26-11-2021,11:28.0,8.624,-2.0384,9.2512
26-11-2021,11:28.1,-6.7424,-2.1952,-10.5056
26-11-2021,11:28.3,-6.7424,-2.1952,-10.5056
26-11-2021,11:28.4,-6.7424,-2.1952,-10.5056
26-11-2021,11:28.5,-6.7424,-2.1952,-10.5056
26-11-2021,11:28.6,-6.7424,-2.1952,-10.5056
26-11-2021,11:28.7,-6.7424,-2.1952,-10.5056
26-11-2021,11:28.8,-6.7424,-2.1952,-10.5056
26-11-2021,11:29.0,-6.7424,-2.1952,-10.5056
26-11-2021,11:29.1,-6.7424,-2.1952,-10.5056
26-11-2021,11:29.2,-6.7424,-2.1952,-10.5056
26-11-2021,11:29.3,-6.7424,-2.1952,-10.5056
26-11-2021,11:29.4,-6.7424,-2.1952,-10.5056
26-11-2021,11:29.6,-2.8224,1.568,-13.9552
26-11-2021,11:29.7,-2.8224,1.568,-13.9552
26-11-2021,11:29.8,-2.8224,1.568,-13.9552
26-11-2021,11:29.9,-2.8224,1.568,-13.9552
26-11-2021,11:30.0,-2.8224,-6.1152,5.6448
26-11-2021,11:30.2,-2.8224,-6.1152,5.6448
26-11-2021,11:30.3,-2.8224,-6.1152,5.6448
26-11-2021,11:30.4,-2.8224,-6.1152,5.6448
26-11-2021,11:30.5,-2.8224,-6.1152,5.6448
26-11-2021,11:30.6,-2.8224,-6.1152,5.6448
26-11-2021,11:30.8,-2.8224,-6.1152,5.6448
26-11-2021,11:30.9,-2.8224,-6.1152,5.6448
26-11-2021,11:31.0,-2.8224,-6.1152,5.6448
26-11-2021,11:31.1,-2.8224,-6.1152,5.6448
26-11-2021,11:31.2,-2.8224,-6.1152,5.6448
26-11-2021,11:31.4,-2.8224,-6.1152,5.6448
26-11-2021,11:31.5,-2.8224,-6.1152,5.6448
26-11-2021,11:31.6,1.0976,-3.136,4.2336
26-11-2021,11:31.7,1.0976,-3.136,4.2336
26-11-2021,11:31.8,1.0976,-3.136,4.2336
26-11-2021,11:31.9,1.0976,-3.136,4.2336
26-11-2021,11:32.1,8.3104,-7.9968,13.9552
26-11-2021,11:32.2,8.3104,-7.9968,13.9552
26-11-2021,11:32.3,8.3104,-7.9968,13.9552
26-11-2021,11:32.4,8.3104,-7.9968,13.9552
26-11-2021,11:32.5,8.3104,-7.9968,13.9552
26-11-2021,11:32.7,8.3104,-7.9968,13.9552
26-11-2021,11:32.8,8.3104,-7.9968,13.9552
26-11-2021,11:33.0,8.3104,-7.9968,13.9552
26-11-2021,11:33.1,8.3104,-7.9968,13.9552
26-11-2021,11:33.3,8.3104,-7.9968,13.9552
26-11-2021,11:33.4,8.3104,-7.9968,13.9552
26-11-2021,11:33.5,8.3104,-7.9968,13.9552
26-11-2021,11:33.6,7.056,-6.7424,9.2512
26-11-2021,11:33.7,7.056,-6.7424,9.2512
26-11-2021,11:33.8,7.056,-6.7424,9.2512
26-11-2021,11:33.9,7.056,-6.7424,9.2512
26-11-2021,11:34.1,2.6656,-5.6448,4.3904
26-11-2021,11:34.2,2.6656,-5.6448,4.3904
26-11-2021,11:34.3,2.6656,-5.6448,4.3904
26-11-2021,11:34.4,2.6656,-5.6448,4.3904
26-11-2021,11:34.5,2.6656,-5.6448,4.3904
26-11-2021,11:34.7,2.6656,-5.6448,4.3904
26-11-2021,11:34.8,2.6656,-5.6448,4.3904
26-11-2021,11:35.0,2.6656,-5.6448,4.3904
26-11-2021,11:35.1,2.6656,-5.6448,4.3904
26-11-2021,11:35.2,2.6656,-5.6448,4.3904
26-11-2021,11:35.4,2.6656,-5.6448,4.3904
26-11-2021,11:35.5,2.6656,-5.6448,4.3904
26-11-2021,11:35.6,0.784,-4.8608,10.192
26-11-2021,11:35.7,0.784,-4.8608,10.192
26-11-2021,11:35.8,0.784,-4.8608,10.192
26-11-2021,11:36.0,0.784,-4.8608,10.192
26-11-2021,11:36.1,4.704,-2.352,-11.76
26-11-2021,11:36.2,4.704,-2.352,-11.76
26-11-2021,11:36.3,4.704,-2.352,-11.76
26-11-2021,11:36.4,4.704,-2.352,-11.76
26-11-2021,11:36.6,4.704,-2.352,-11.76
26-11-2021,11:36.7,4.704,-2.352,-11.76
26-11-2021,11:36.8,4.704,-2.352,-11.76
26-11-2021,11:36.9,4.704,-2.352,-11.76
26-11-2021,11:37.0,4.704,-2.352,-11.76
26-11-2021,11:37.1,4.704,-2.352,-11.76
26-11-2021,11:37.3,4.704,-2.352,-11.76
26-11-2021,11:37.4,4.704,-2.352,-11.76
26-11-2021,11:37.5,4.704,-2.352,-11.76
26-11-2021,11:37.6,3.4496,-2.5088,-10.5056
26-11-2021,11:37.7,3.4496,-2.5088,-10.5056
26-11-2021,11:37.9,3.4496,-2.5088,-10.5056
26-11-2021,11:38.0,3.4496,-2.5088,-10.5056
26-11-2021,11:38.1,4.2336,-7.84,7.9968
26-11-2021,11:38.2,4.2336,-7.84,7.9968
26-11-2021,11:38.3,4.2336,-7.84,7.9968
26-11-2021,11:38.4,4.2336,-7.84,7.9968
26-11-2021,11:38.6,4.2336,-7.84,7.9968
26-11-2021,11:38.7,4.2336,-7.84,7.9968
26-11-2021,11:38.8,4.2336,-7.84,7.9968
26-11-2021,11:38.9,4.2336,-7.84,7.9968
26-11-2021,11:39.0,4.2336,-7.84,7.9968
26-11-2021,11:39.1,4.2336,-7.84,7.9968
26-11-2021,11:39.3,4.2336,-7.84,7.9968
26-11-2021,11:39.4,4.2336,-7.84,7.9968
26-11-2021,11:39.5,4.2336,-7.84,7.9968
26-11-2021,11:39.7,3.136,-7.3696,1.0976
26-11-2021,11:39.9,3.136,-7.3696,1.0976
26-11-2021,11:40.0,3.136,-7.3696,1.0976
26-11-2021,11:40.1,4.704,-7.84,11.4464
26-11-2021,11:40.2,4.704,-7.84,11.4464
26-11-2021,11:40.3,4.704,-7.84,11.4464
26-11-2021,11:40.4,4.704,-7.84,11.4464
26-11-2021,11:40.7,4.704,-7.84,11.4464
26-11-2021,11:40.8,4.704,-7.84,11.4464
26-11-2021,11:40.9,4.704,-7.84,11.4464
26-11-2021,11:41.0,4.704,-7.84,11.4464
26-11-2021,11:41.1,4.704,-7.84,11.4464
26-11-2021,11:41.3,4.704,-7.84,11.4464
26-11-2021,11:41.4,4.704,-7.84,11.4464
26-11-2021,11:41.5,4.704,-7.84,11.4464
26-11-2021,11:41.6,-0.4704,-9.0944,14.112
26-11-2021,11:41.7,-0.4704,-9.0944,14.112
26-11-2021,11:41.9,-0.4704,-9.0944,14.112
26-11-2021,11:42.0,-0.4704,-9.0944,14.112
26-11-2021,11:42.1,4.5472,-3.4496,-9.408
26-11-2021,11:42.2,4.5472,-3.4496,-9.408
26-11-2021,11:42.3,4.5472,-3.4496,-9.408
26-11-2021,11:42.4,4.5472,-3.4496,-9.408
26-11-2021,11:42.6,4.5472,-3.4496,-9.408
26-11-2021,11:42.7,4.5472,-3.4496,-9.408
26-11-2021,11:42.8,4.5472,-3.4496,-9.408
26-11-2021,11:42.9,4.5472,-3.4496,-9.408
26-11-2021,11:43.0,4.5472,-3.4496,-9.408
26-11-2021,11:43.2,4.5472,-3.4496,-9.408
26-11-2021,11:43.3,4.5472,-3.4496,-9.408
26-11-2021,11:43.4,4.5472,-3.4496,-9.408
26-11-2021,11:43.5,4.5472,-3.4496,-9.408
26-11-2021,11:43.6,1.568,-4.704,-7.056
26-11-2021,11:43.8,1.568,-4.704,-7.056
26-11-2021,11:43.9,1.568,-4.704,-7.056
26-11-2021,11:44.0,1.568,-4.704,-7.056
26-11-2021,11:44.1,-2.1952,-3.6064,-4.704
26-11-2021,11:44.2,-2.1952,-3.6064,-4.704
26-11-2021,11:44.4,-2.1952,-3.6064,-4.704
26-11-2021,11:44.5,-2.1952,-3.6064,-4.704
26-11-2021,11:44.6,-2.1952,-3.6064,-4.704
26-11-2021,11:44.7,-2.1952,-3.6064,-4.704
26-11-2021,11:44.8,-2.1952,-3.6064,-4.704
26-11-2021,11:44.9,-2.1952,-3.6064,-4.704
26-11-2021,11:45.1,-2.1952,-3.6064,-4.704
26-11-2021,11:45.2,-2.1952,-3.6064,-4.704
26-11-2021,11:45.3,-2.1952,-3.6064,-4.704
26-11-2021,11:45.4,-2.1952,-3.6064,-4.704
26-11-2021,11:45.5,3.7632,-1.7248,-10.0352
26-11-2021,11:45.7,3.7632,-1.7248,-10.0352
26-11-2021,11:45.8,3.7632,-1.7248,-10.0352
26-11-2021,11:45.9,3.7632,-1.7248,-10.0352
26-11-2021,11:46.0,3.7632,-1.7248,-10.0352
26-11-2021,11:46.1,-1.568,-7.84,12.544
26-11-2021,11:46.3,-1.568,-7.84,12.544
26-11-2021,11:46.4,-1.568,-7.84,12.544
26-11-2021,11:46.5,-1.568,-7.84,12.544
26-11-2021,11:46.6,-1.568,-7.84,12.544
26-11-2021,11:46.7,-1.568,-7.84,12.544
26-11-2021,11:46.9,-1.568,-7.84,12.544
26-11-2021,11:47.0,-1.568,-7.84,12.544
26-11-2021,11:47.1,-1.568,-7.84,12.544
26-11-2021,11:47.2,-1.568,-7.84,12.544
26-11-2021,11:47.3,-1.568,-7.84,12.544
26-11-2021,11:47.4,-1.568,-7.84,12.544
26-11-2021,11:47.6,-0.9408,-5.488,11.76
26-11-2021,11:47.7,-0.9408,-5.488,11.76
26-11-2021,11:47.8,-0.9408,-5.488,11.76
26-11-2021,11:47.9,-0.9408,-5.488,11.76
26-11-2021,11:48.0,-0.9408,-5.488,11.76
26-11-2021,11:48.1,-2.6656,-0.784,3.4496
26-11-2021,11:48.3,-2.6656,-0.784,3.4496
26-11-2021,11:48.4,-2.6656,-0.784,3.4496
26-11-2021,11:48.5,-2.6656,-0.784,3.4496
26-11-2021,11:48.6,-2.6656,-0.784,3.4496
26-11-2021,11:48.7,-2.6656,-0.784,3.4496
26-11-2021,11:48.9,-2.6656,-0.784,3.4496
26-11-2021,11:49.0,-2.6656,-0.784,3.4496
26-11-2021,11:49.1,-2.6656,-0.784,3.4496
26-11-2021,11:49.2,-2.6656,-0.784,3.4496
26-11-2021,11:49.3,-2.6656,-0.784,3.4496
26-11-2021,11:49.4,-2.6656,-0.784,3.4496
26-11-2021,11:49.6,-1.8816,-3.136,4.8608
26-11-2021,11:49.7,-1.8816,-3.136,4.8608
26-11-2021,11:49.8,-1.8816,-3.136,4.8608
26-11-2021,11:49.9,-1.8816,-3.136,4.8608
26-11-2021,11:50.0,5.8016,-1.4112,-10.8192
26-11-2021,11:50.2,5.8016,-1.4112,-10.8192
26-11-2021,11:50.3,5.8016,-1.4112,-10.8192
26-11-2021,11:50.4,5.8016,-1.4112,-10.8192
26-11-2021,11:50.5,5.8016,-1.4112,-10.8192
26-11-2021,11:50.6,5.8016,-1.4112,-10.8192
26-11-2021,11:50.7,5.8016,-1.4112,-10.8192
26-11-2021,11:50.9,5.8016,-1.4112,-10.8192
26-11-2021,11:51.0,5.8016,-1.4112,-10.8192
26-11-2021,11:51.1,5.8016,-1.4112,-10.8192
26-11-2021,11:51.2,5.8016,-1.4112,-10.8192
26-11-2021,11:51.3,5.8016,-1.4112,-10.8192
26-11-2021,11:51.5,5.8016,-1.4112,-10.8192
26-11-2021,11:51.6,3.2928,-5.8016,-7.9968
26-11-2021,11:51.7,3.2928,-5.8016,-7.9968
26-11-2021,11:51.8,3.2928,-5.8016,-7.9968
26-11-2021,11:52.0,3.2928,-5.8016,-7.9968
26-11-2021,11:52.2,1.4112,-5.9584,2.0384
26-11-2021,11:52.3,1.4112,-5.9584,2.0384
26-11-2021,11:52.4,1.4112,-5.9584,2.0384
26-11-2021,11:52.5,1.4112,-5.9584,2.0384
26-11-2021,11:52.6,1.4112,-5.9584,2.0384
26-11-2021,11:52.9,1.4112,-5.9584,2.0384
26-11-2021,11:53.0,1.4112,-5.9584,2.0384
26-11-2021,11:53.1,1.4112,-5.9584,2.0384
26-11-2021,11:53.2,1.4112,-5.9584,2.0384
26-11-2021,11:53.3,1.4112,-5.9584,2.0384
26-11-2021,11:53.5,1.4112,-5.9584,2.0384
26-11-2021,11:53.6,3.7632,-6.5856,6.7424
26-11-2021,11:53.7,3.7632,-6.5856,6.7424
26-11-2021,11:53.8,3.7632,-6.5856,6.7424
26-11-2021,11:53.9,3.7632,-6.5856,6.7424
26-11-2021,11:54.0,-4.3904,-5.0176,14.5824
26-11-2021,11:54.2,-4.3904,-5.0176,14.5824
26-11-2021,11:54.3,-4.3904,-5.0176,14.5824
26-11-2021,11:54.4,-4.3904,-5.0176,14.5824
26-11-2021,11:54.5,-4.3904,-5.0176,14.5824
26-11-2021,11:54.8,-4.3904,-5.0176,14.5824
26-11-2021,11:54.9,-4.3904,-5.0176,14.5824
26-11-2021,11:55.0,-4.3904,-5.0176,14.5824
26-11-2021,11:55.1,-4.3904,-5.0176,14.5824
26-11-2021,11:55.2,-4.3904,-5.0176,14.5824
26-11-2021,11:55.3,-4.3904,-5.0176,14.5824
26-11-2021,11:55.5,-4.3904,-5.0176,14.5824
26-11-2021,11:55.6,-2.9792,-4.3904,8.3104
26-11-2021,11:55.8,-2.9792,-4.3904,8.3104
26-11-2021,11:55.9,-2.9792,-4.3904,8.3104
26-11-2021,11:56.1,10.6624,-5.0176,-8.624
26-11-2021,11:56.2,10.6624,-5.0176,-8.624
26-11-2021,11:56.3,10.6624,-5.0176,-8.624
26-11-2021,11:56.4,10.6624,-5.0176,-8.624
26-11-2021,11:56.5,10.6624,-5.0176,-8.624
26-11-2021,11:56.6,10.6624,-5.0176,-8.624
26-11-2021,11:56.9,10.6624,-5.0176,-8.624
26-11-2021,11:57.0,10.6624,-5.0176,-8.624
26-11-2021,11:57.1,10.6624,-5.0176,-8.624
26-11-2021,11:57.3,10.6624,-5.0176,-8.624
26-11-2021,11:57.5,10.6624,-5.0176,-8.624
26-11-2021,11:57.6,10.976,-1.7248,-9.2512
26-11-2021,11:57.7,10.976,-1.7248,-9.2512
26-11-2021,11:57.8,10.976,-1.7248,-9.2512
26-11-2021,11:57.9,10.976,-1.7248,-9.2512
26-11-2021,11:58.0,-0.4704,-6.4288,9.0944
26-11-2021,11:58.2,-0.4704,-6.4288,9.0944
26-11-2021,11:58.3,-0.4704,-6.4288,9.0944
26-11-2021,11:58.4,-0.4704,-6.4288,9.0944
26-11-2021,11:58.5,-0.4704,-6.4288,9.0944
26-11-2021,11:58.6,-0.4704,-6.4288,9.0944
26-11-2021,11:58.7,-0.4704,-6.4288,9.0944
26-11-2021,11:58.9,-0.4704,-6.4288,9.0944
26-11-2021,11:59.0,-0.4704,-6.4288,9.0944
26-11-2021,11:59.1,-0.4704,-6.4288,9.0944
26-11-2021,11:59.2,-0.4704,-6.4288,9.0944
26-11-2021,11:59.3,-0.4704,-6.4288,9.0944
26-11-2021,11:59.4,-0.4704,-6.4288,9.0944
26-11-2021,11:59.6,-5.9584,-4.3904,11.2896
26-11-2021,11:59.7,-5.9584,-4.3904,11.2896
