2021-12-14 14:32:17.971091,0.1568,0.0,9.8784
2021-12-14 14:32:18.088770,0.1568,0.0,9.8784
2021-12-14 14:32:18.206800,0.1568,0.0,9.8784
2021-12-14 14:32:18.328725,0.1568,0.0,9.8784
2021-12-14 14:32:18.444780,0.1568,0.0,9.8784
2021-12-14 14:32:18.565751,0.1568,0.0,9.8784
2021-12-14 14:32:18.686809,0.1568,0.0,9.8784
2021-12-14 14:32:18.802969,0.3136,0.1568,9.8784
2021-12-14 14:32:18.920954,0.3136,0.1568,9.8784
2021-12-14 14:32:19.037668,0.3136,0.1568,9.8784
2021-12-14 14:32:19.157936,0.3136,0.1568,9.8784
2021-12-14 14:32:19.272690,0.3136,0.1568,9.8784
2021-12-14 14:32:19.391847,0.3136,0.1568,9.8784
2021-12-14 14:32:19.509866,0.3136,0.1568,9.8784
2021-12-14 14:32:19.627984,0.3136,0.1568,9.8784
2021-12-14 14:32:19.750758,0.3136,0.1568,9.8784
2021-12-14 14:32:19.867790,0.3136,0.1568,9.8784
2021-12-14 14:32:19.983349,0.3136,0.1568,9.8784
2021-12-14 14:32:20.103824,0.3136,0.1568,9.8784
2021-12-14 14:32:20.221725,0.3136,0.1568,9.8784
2021-12-14 14:32:20.344849,0.3136,0.0,9.7216
2021-12-14 14:32:20.465843,0.3136,0.0,9.7216
2021-12-14 14:32:20.585850,0.3136,0.0,9.7216
2021-12-14 14:32:20.706714,0.3136,0.0,9.7216
2021-12-14 14:32:20.825687,0.4704,0.1568,9.8784
2021-12-14 14:32:20.948742,0.4704,0.1568,9.8784
2021-12-14 14:32:21.068814,0.4704,0.1568,9.8784
2021-12-14 14:32:21.187935,0.4704,0.1568,9.8784
2021-12-14 14:32:21.308825,0.4704,0.1568,9.8784
2021-12-14 14:32:21.426659,0.4704,0.1568,9.8784
2021-12-14 14:32:21.548793,0.4704,0.1568,9.8784
2021-12-14 14:32:21.670738,0.4704,0.1568,9.8784
2021-12-14 14:32:21.789869,0.4704,0.1568,9.8784
